UMAP1,UMAP2,Group,Sensitivity,Intensity_LowerQuartileIntensity_pLCK,pLCK_x_AreaShape_Area,subtype
10.84747,6.6168413,SJ7,1,-0.006360279,-0.6935919,TLX3
10.618368,11.451495,SJ7,1,-0.003659432,0.994754454,TLX3
11.973358,9.645391,SJ7,1,-0.000149857,1.81243692,TLX3
10.312026,6.8684034,SJ7,1,-0.004239275,0.205079776,TLX3
12.123681,6.5404854,SJ7,1,-0.006543387,-1.315438785,TLX3
10.431615,12.932504,SJ7,1,0.00052154,10.01825276,TLX3
8.526264,13.038333,SJ7,1,-0.001950421,1.12784625,TLX3
10.605991,5.2478805,SJ7,1,-0.00680279,-0.751382936,TLX3
8.7083025,12.566319,SJ7,1,-0.002026716,0.760592967,TLX3
11.550109,10.576521,SJ7,1,-0.001446874,1.118711,TLX3
8.826594,9.6398535,SJ7,1,-0.004025648,-0.23981817,TLX3
11.376648,13.376997,SJ7,1,0.005038211,7.697222136,TLX3
13.461255,8.811556,SJ7,1,-0.001004362,1.510854144,TLX3
10.92549,6.68437,SJ7,1,-0.005917767,-0.770497042,TLX3
12.349414,12.266327,SJ7,1,-0.002652336,1.56842624,TLX3
6.155076,9.295359,SJ7,1,-0.005856731,0.6683208,TLX3
12.513247,10.760169,SJ7,1,-0.00025667,2.210384239,TLX3
9.406716,12.980509,SJ7,1,-0.003873058,0.782921474,TLX3
12.924432,7.506862,SJ7,1,-0.001858867,1.481140402,TLX3
10.706709,14.297509,SJ7,1,0.00442785,13.76925254,TLX3
10.442319,13.22922,SJ7,1,0.0009183,1.46206869,TLX3
12.521957,12.015012,SJ7,1,0.002062701,1.251249657,TLX3
11.517342,12.851928,SJ7,1,0.001742262,3.75428816,TLX3
9.23105,7.68573,SJ7,1,-0.003705209,-0.069105141,TLX3
7.299369,10.134608,SJ7,1,-0.003552619,0.00202358,TLX3
10.313385,13.786439,SJ7,1,0.006808258,10.38821578,TLX3
11.757312,12.1089735,SJ7,1,0.00255099,3.759554946,TLX3
9.075188,13.422591,SJ7,1,-0.000928067,1.228013033,TLX3
10.3751545,9.270843,SJ7,1,-0.004819117,-0.5561346,TLX3
11.454898,11.664559,SJ7,1,0.002108478,1.98607941,TLX3
11.049175,13.335468,SJ7,1,-0.000455037,1.921994324,TLX3
11.734058,6.4632754,SJ7,1,-0.002041975,0.776327202,TLX3
9.655621,8.131196,SJ7,1,0.002047442,2.29374369,TLX3
13.121054,10.552495,SJ7,1,-0.00088229,1.608723765,TLX3
13.33135,9.174979,SJ7,1,-0.001935162,0.980978097,TLX3
9.156301,13.178697,SJ7,1,-0.001370579,3.328639716,TLX3
8.039191,11.114376,SJ7,1,-0.003979871,0.146656291,TLX3
8.863246,9.276798,SJ7,1,-0.002087753,0.886557273,TLX3
12.136031,11.872989,SJ7,1,-0.001492651,3.12624261,TLX3
9.3513365,13.798777,SJ7,1,0.00052154,2.41099844,TLX3
11.871205,7.9027987,SJ7,1,-0.005429478,-0.27501664,TLX3
11.730736,13.232488,SJ7,1,0.003634381,6.037689375,TLX3
11.972612,9.008377,SJ7,1,-0.009869854,-1.415736303,TLX3
10.428296,13.061405,SJ7,1,0.001284491,3.852678165,TLX3
11.9414,13.205947,SJ7,1,0.009036075,3.231064404,TLX3
11.835236,6.663235,SJ7,1,-0.004986967,-0.036349271,TLX3
11.184163,10.843171,SJ7,1,-0.004117202,0.61173171,TLX3
12.157463,10.988264,SJ7,1,-0.001553687,0.37115845,TLX3
8.579153,6.9631534,SJ7,1,-0.005215852,0.033174992,TLX3
12.233123,7.262969,SJ7,1,-0.005521032,-0.38275692,TLX3
8.422932,6.774887,SJ7,1,-0.005200593,-0.295284596,TLX3
8.062144,12.815207,SJ7,1,-0.001797831,1.210818014,TLX3
10.828395,12.057252,SJ7,1,-0.001370579,2.921919786,TLX3
11.4225235,8.302357,SJ7,1,-0.005215852,-0.129153295,TLX3
9.378755,6.9387565,SJ7,1,-0.004224016,-0.151347363,TLX3
11.324702,12.881375,SJ7,1,0.000155324,2.539159618,TLX3
11.572441,11.802213,SJ7,1,-0.002896481,1.371517056,TLX3
9.162336,10.769722,SJ7,1,-0.004269793,0.184142343,TLX3
11.160516,11.068292,SJ7,1,-0.004407124,0.432660893,TLX3
12.568013,10.745973,SJ7,1,-0.004376606,0.519401844,TLX3
8.801366,9.170858,SJ7,1,-0.002499746,0.524779379,TLX3
11.097733,6.674304,SJ7,1,-0.006528128,-0.747181635,TLX3
13.323769,8.430026,SJ7,1,-0.002164048,0.977718,TLX3
7.389985,9.072543,SJ7,1,-0.005017485,-0.296988973,TLX3
12.218075,12.694564,SJ7,1,0.015109166,12.959453,TLX3
11.447774,6.8519692,SJ7,1,-0.005032744,-0.246394224,TLX3
11.229405,12.31236,SJ7,1,-0.000271929,1.382545768,TLX3
8.764556,8.3230295,SJ7,1,-0.004300311,0.209302932,TLX3
10.087737,12.531291,SJ7,1,-0.002041975,2.050138424,TLX3
10.198306,13.974843,SJ7,1,0.013735854,11.72501569,TLX3
12.78935,11.889214,SJ7,1,0.00192537,4.38663381,TLX3
10.784081,13.559373,SJ7,1,-0.002225084,1.936437516,TLX3
10.383797,13.602005,SJ7,1,0.001711744,6.087923091,TLX3
8.930304,13.657446,SJ7,1,-0.002179307,1.661722326,TLX3
10.706722,14.211967,SJ7,1,0.016299369,22.24727155,TLX3
12.443552,10.477121,SJ7,1,-0.003491583,0.785957013,TLX3
11.147863,9.627519,SJ7,1,-0.001843608,0.626795325,TLX3
11.95381,12.858602,SJ7,1,0.010775603,9.545105024,TLX3
11.384486,11.557159,SJ7,1,-0.000455037,1.171083549,TLX3
9.611336,13.7572775,SJ7,1,0.009921098,6.405368816,TLX3
9.580518,9.154625,SJ7,1,-0.003262697,0.731460516,TLX3
8.259589,12.035292,SJ7,1,-0.003934094,0.844587216,TLX3
9.65011,7.3350334,SJ7,1,-0.002972776,0.9328278,TLX3
9.410977,13.195403,SJ7,1,0.000338432,4.87203974,TLX3
8.682848,13.752325,SJ7,1,0.003603863,5.91061452,TLX3
10.929729,11.774896,SJ7,1,-0.00181309,1.393071541,TLX3
8.649688,10.674542,SJ7,1,-0.0025913,1.196364708,TLX3
10.524909,13.572196,SJ7,1,0.00662515,8.535390838,TLX3
9.350017,9.050031,SJ7,1,-0.005490514,0.533030322,TLX3
10.60136,13.314695,SJ7,1,0.000185842,1.769057415,TLX3
9.62617,13.865848,SJ7,1,0.001482859,2.053236276,TLX3
8.924998,9.525072,SJ7,1,-0.005368442,-1.100751225,TLX3
9.869528,14.010522,SJ7,1,0.002108478,5.88562182,TLX3
9.642593,14.25911,SJ7,1,0.008227347,6.348689694,TLX3
10.123017,12.405753,SJ7,1,-0.000516073,0.385554928,TLX3
13.225323,8.883534,SJ7,1,-0.003033812,0.865910703,TLX3
8.960843,14.080611,SJ7,1,0.0155059,15.10077827,TLX3
12.069449,7.594412,SJ7,1,-0.007107971,-1.436203524,TLX3
11.169818,9.934557,SJ7,1,-0.003018553,0.93670005,TLX3
10.902142,13.212591,SJ7,1,0.002474695,7.57999473,TLX3
12.520804,10.141056,SJ7,1,-0.002499746,0.383726889,TLX3
8.978266,13.394384,SJ7,1,0.002291587,4.09138452,TLX3
9.460838,13.172874,SJ7,1,-0.001614723,2.819844613,TLX3
9.025938,6.8074317,SJ7,1,-0.008038771,-1.080540489,TLX3
9.127463,13.607805,SJ7,1,0.000704648,1.951878951,TLX3
9.71378,14.071557,SJ7,1,0.0009641,2.8675494,TLX3
12.621343,11.865185,SJ7,1,0.000185842,2.365773773,TLX3
11.765783,6.0527544,SJ7,1,-0.005688882,-0.864023433,TLX3
13.391236,10.023136,SJ7,1,0.00021636,0.92617546,TLX3
10.0071535,5.790059,SJ7,1,-0.004666527,-0.08593662,TLX3
11.786423,11.936854,SJ7,1,-0.000592368,1.869144407,TLX3
11.678127,8.8182955,SJ7,1,-0.002515005,0.979655614,TLX3
8.208501,13.245085,SJ7,1,0.000414727,3.0109331,TLX3
12.936495,8.129526,SJ7,1,-0.00088229,1.941434416,TLX3
11.261871,10.583136,SJ7,1,0.000353691,2.688645531,TLX3
12.14118,12.246623,SJ7,1,0.001803298,2.427917756,TLX3
10.256441,12.979412,SJ7,1,0.002993502,3.474849969,TLX3
12.64295,11.429668,SJ7,1,0.00021636,2.114982465,TLX3
12.991427,11.248966,SJ7,1,7.90E-05,1.87023426,TLX3
9.5687275,6.71898,SJ7,1,-0.006543387,-1.014406405,TLX3
9.432124,12.980028,SJ7,1,-0.000149857,4.272691906,TLX3
10.442119,14.017352,SJ7,1,0.00693033,19.09695294,TLX3
7.996288,11.990996,SJ7,1,-0.00228612,0.618379515,TLX3
11.159703,12.571058,SJ7,1,0.000613094,3.595865725,TLX3
12.767369,10.49105,SJ7,1,0.002291587,7.122101196,TLX3
10.8758,13.894078,SJ7,1,-0.000455037,3.726593835,TLX3
11.673159,10.499068,SJ7,1,-0.001858867,0.874099012,TLX3
10.648732,13.545987,SJ7,1,-0.001797831,2.57170416,TLX3
10.301063,4.928983,SJ7,1,-0.005765177,-0.577587976,TLX3
10.437338,5.9553423,SJ7,1,-0.005658364,-0.571528695,TLX3
10.159265,13.494985,SJ7,1,-0.001797831,3.322981172,TLX3
9.76089,5.455477,SJ7,1,-0.004452901,0.282769245,TLX3
10.607912,6.1526546,SJ7,1,-0.006253466,-0.811151496,TLX3
9.144526,8.322593,SJ7,1,-0.001919903,1.35004975,TLX3
9.0269785,6.796286,SJ7,1,-0.007107971,-0.57313103,TLX3
12.2668495,6.572085,SJ7,1,-0.003812022,1.307160575,TLX3
10.2258415,8.136389,SJ7,1,-0.002484487,0.926234929,TLX3
12.357509,11.858595,SJ7,1,0.000643612,4.37002496,TLX3
10.839993,13.628202,SJ7,1,0.002184774,7.415926311,TLX3
7.8193097,11.379386,SJ7,1,-0.004132461,0.358546216,TLX3
9.79193,12.447273,SJ7,1,-0.00321692,0.616038367,TLX3
9.692463,5.8438134,SJ7,1,-0.003018553,0.008188,TLX3
8.462536,11.578886,SJ7,1,-0.002316638,1.402299388,TLX3
9.079815,13.146497,SJ7,1,-0.002469228,1.4550543,TLX3
9.06359,7.662419,SJ7,1,-0.00416298,-0.298165842,TLX3
9.322215,14.232495,SJ7,1,0.006625149,8.255219904,TLX3
8.231106,9.598536,SJ7,1,-0.004788599,-0.877260273,TLX3
9.63584,6.7856126,SJ7,1,-0.006146652,-0.596024352,TLX3
9.944843,7.160301,SJ7,1,-0.002606559,0.277580562,TLX3
11.357993,9.05824,SJ7,1,-0.001431615,1.728745524,TLX3
12.4678545,12.308899,SJ7,1,0.001742262,2.704393406,TLX3
11.232346,5.6699605,SJ7,1,-0.006528128,-1.127387872,TLX3
11.572702,13.765618,SJ7,1,0.003573345,9.791052012,TLX3
8.234107,8.762031,SJ7,1,-0.002469228,0.25436235,TLX3
8.907545,13.574002,SJ7,1,0.002505213,4.911369325,TLX3
8.730205,12.806488,SJ7,1,0.006686185,1.879393854,TLX3
10.095857,5.728437,SJ7,1,-0.006680718,-1.608399276,TLX3
10.537747,6.0748663,SJ7,1,-0.007169007,-0.743815296,TLX3
8.625902,9.876559,SJ7,1,-0.001553687,2.816463036,TLX3
12.26472,11.44487,SJ7,1,0.000201101,0.880515528,TLX3
10.373718,13.857068,SJ7,1,0.003268164,5.8705738,TLX3
11.554071,9.7405815,SJ7,1,-0.003384769,0.11549844,TLX3
8.934905,14.157272,SJ7,1,0.006258932,6.661822,TLX3
10.617511,13.748393,SJ7,1,3.33E-05,3.294134636,TLX3
12.439352,12.300659,SJ7,1,0.0009793,1.730857704,TLX3
7.766848,9.59748,SJ7,1,-0.010037703,-0.689670316,TLX3
10.60493,11.531594,SJ7,1,-0.000180375,1.571410596,TLX3
10.8296995,12.954482,SJ7,1,0.003390236,7.6340473,TLX3
11.158621,13.829535,SJ7,1,0.00442785,8.907308598,TLX3
8.26126,11.885796,SJ7,1,0.001284491,2.573574225,TLX3
10.494794,13.499645,SJ7,1,0.002261069,5.242441806,TLX3
11.10693,12.539381,SJ7,1,0.000887757,2.23936223,TLX3
11.381936,9.194637,SJ7,1,-0.001370579,1.508134872,TLX3
8.862551,6.6798306,SJ7,1,-0.005475255,0.083801625,TLX3
9.476173,13.2065525,SJ7,1,-0.002484487,2.213976799,TLX3
10.731414,12.642078,SJ7,1,-0.000943326,3.77795352,TLX3
11.118695,13.2653,SJ7,1,-0.000638145,3.65639736,TLX3
8.07,12.493161,SJ7,1,0.003268164,1.64327832,TLX3
9.434171,13.230055,SJ7,1,-0.002545523,1.082786166,TLX3
8.374167,12.865617,SJ7,1,0.001253973,1.818395652,TLX3
11.357595,12.3511095,SJ7,1,-0.001309542,0.838498662,TLX3
10.699803,12.755642,SJ7,1,0.007510173,10.51564972,TLX3
10.971618,11.431859,SJ7,1,-0.0025913,0.28315656,TLX3
10.55785,13.585547,SJ7,1,-0.000821254,1.8342992,TLX3
13.094546,11.17742,SJ7,1,0.000399468,2.37398048,TLX3
9.996435,13.679354,SJ7,1,0.00442785,7.076552256,TLX3
9.154893,14.271011,SJ7,1,0.007128697,5.42714202,TLX3
10.210972,12.084572,SJ7,1,-0.001919903,0.831752304,TLX3
10.127785,6.626633,SJ7,1,-0.007092712,-0.616039983,TLX3
12.455339,6.6748114,SJ7,1,-0.0016605,1.536889257,TLX3
13.304857,8.650308,SJ7,1,-0.001431615,0.32117688,TLX3
7.353288,12.138139,SJ7,1,0.037753555,49.4147808,TLX3
12.303057,12.718428,SJ7,1,0.002138997,2.629390386,TLX3
9.995165,10.871192,SJ7,1,-0.002698113,0.543151258,TLX3
7.6969757,12.728234,SJ7,1,0.084156243,36.32593795,TLX3
12.49733,12.517222,SJ7,1,0.0009335,4.686077955,TLX3
11.455971,11.926885,SJ7,1,-0.000836513,2.972985544,TLX3
10.534318,8.779264,SJ7,1,-0.000592368,1.708310736,TLX3
12.040933,6.1749682,SJ7,1,-0.006039839,-0.25389441,TLX3
11.517467,6.6571894,SJ7,1,-0.002362415,1.040406997,TLX3
9.693707,14.173248,SJ7,1,0.00537391,6.777654912,TLX3
11.125896,11.102748,SJ7,1,-0.001782572,2.358603886,TLX3
11.026714,10.860615,SJ7,1,0.001192937,3.841426161,TLX3
12.830523,11.159926,SJ7,1,-0.001126434,1.041408744,TLX3
12.441101,10.718866,SJ7,1,-0.004086684,0.627333546,TLX3
10.987151,13.142004,SJ7,1,0.001803298,5.353916929,TLX3
10.852273,13.644713,SJ7,1,0.003085056,5.150728275,TLX3
10.753057,10.964486,SJ7,1,-0.003873058,0.990072648,TLX3
9.357603,6.9125123,SJ7,1,-0.004513937,-0.24270114,TLX3
11.528099,11.196761,SJ7,1,-0.000119339,2.89083504,TLX3
8.386889,13.402023,SJ7,1,0.006197897,4.140740796,TLX3
10.142574,5.816459,SJ7,1,-0.004788599,-0.43356597,TLX3
12.884344,11.301774,SJ7,1,0.007815353,5.527874817,TLX3
11.800753,13.136947,SJ7,1,0.003634381,1.763347338,TLX3
8.875719,14.023818,SJ7,1,0.009051334,7.166192088,TLX3
12.136631,12.872332,SJ7,1,0.01021102,7.945641417,TLX3
13.064219,7.3334756,SJ7,1,-0.003155884,1.17591771,TLX3
12.001815,6.242367,SJ7,1,-0.004498678,-0.171414243,TLX3
8.278828,7.812069,SJ7,1,-0.003567878,0.413781912,TLX3
10.350918,5.669539,SJ7,1,-0.006589164,-0.5196807,TLX3
11.56327,11.278892,SJ7,1,0.002169515,1.232678384,TLX3
9.343977,14.257976,SJ7,1,0.000429986,1.63012551,TLX3
9.116564,13.865287,SJ7,1,0.004336296,4.792294242,TLX3
10.607554,13.451142,SJ7,1,0.004580441,6.93273373,TLX3
8.354759,12.57823,SJ7,1,-0.003277956,0.485615473,TLX3
11.221579,12.633601,SJ7,1,0.0009488,4.97958886,TLX3
10.895011,12.641582,SJ7,1,-0.000363483,2.662916151,TLX3
8.6132345,6.0036054,SJ7,1,-0.006009321,-0.524334594,TLX3
8.531483,12.5105715,SJ7,1,0.000765685,0.450929184,TLX3
12.022978,12.537121,SJ7,1,0.002138997,7.328546755,TLX3
8.423645,12.054464,SJ7,1,-0.000607627,0.58046978,TLX3
8.821132,12.433714,SJ7,1,0.002612026,2.674935634,TLX3
9.046226,9.564274,SJ7,1,-0.000470296,1.588621899,TLX3
10.583895,12.184678,SJ7,1,-0.0025913,1.50598448,TLX3
9.350987,6.585943,SJ7,1,-0.004971708,0.784242063,TLX3
10.980346,13.843119,SJ7,1,0.003191869,5.811876835,TLX3
11.952793,8.429812,SJ7,1,-0.001462133,2.380098798,TLX3
8.9737,6.3610063,SJ7,1,-0.004361347,-0.134285112,TLX3
10.544031,13.196025,SJ7,1,0.009982135,12.17890269,TLX3
10.22931,11.261774,SJ7,1,-0.000683923,2.759107308,TLX3
8.496445,7.0224786,SJ7,1,-0.004422383,-0.074039485,TLX3
12.351938,6.275334,SJ7,1,-0.003781504,0.613323452,TLX3
8.497071,6.9904203,SJ7,1,-0.004788599,-0.356232552,TLX3
8.84278,11.430251,SJ7,1,-0.003232179,0.241027612,TLX3
9.177589,14.055624,SJ7,1,0.003512309,3.65155614,TLX3
10.645362,13.114065,SJ7,1,-0.000775477,2.639520399,TLX3
10.746549,6.0729074,SJ7,1,-0.002804927,0.261565199,TLX3
10.770002,9.607822,SJ7,1,-0.003812022,0.189350232,TLX3
12.148715,11.661541,SJ7,1,-0.000424519,4.399924815,TLX3
10.663118,5.2142954,SJ7,1,-0.004422383,-0.0213192,TLX3
12.1264305,9.811571,SJ7,1,-8.88E-05,1.943544649,TLX3
7.706469,9.8112955,SJ7,1,-0.009518896,-0.67641451,TLX3
10.565465,5.811359,SJ7,1,-0.003628914,-0.02405303,TLX3
9.869898,12.968875,SJ7,1,-0.002041975,1.659301192,TLX3
13.042967,11.122669,SJ7,1,0.002108478,3.514470648,TLX3
9.76085,14.051317,SJ7,1,0.004778808,5.151204795,TLX3
12.032126,10.761154,SJ7,1,0.0010709,3.5938525,TLX3
9.717095,8.068117,SJ7,1,-0.003873058,0.200202354,TLX3
9.247729,7.7307625,SJ7,1,-0.003323733,0.4477475,TLX3
11.348879,12.25852,SJ7,1,-0.002621818,1.00608071,TLX3
10.047254,9.189305,SJ7,1,-0.005490514,-0.144492372,TLX3
9.922011,13.748839,SJ7,1,0.004000597,9.162897432,TLX3
12.957106,8.079702,SJ7,1,-0.003705209,0.266952583,TLX3
11.452826,12.99499,SJ7,1,0.005938493,2.207897485,TLX3
9.054518,9.001614,SJ7,1,-0.003659432,0.25445852,TLX3
8.79174,7.5116587,SJ7,1,-0.006421315,-0.27030567,TLX3
10.281321,12.691301,SJ7,1,-0.001126434,2.258028864,TLX3
13.313082,9.846276,SJ7,1,-0.001477392,1.033290449,TLX3
10.907877,6.5474687,SJ7,1,-0.003964612,-0.02619,TLX3
11.173367,5.374091,SJ7,1,-0.006070357,-0.4799856,TLX3
7.671641,10.682073,SJ7,1,-0.003323733,0.104595348,TLX3
10.936586,7.99332,SJ7,1,-0.00680279,-0.676964064,TLX3
8.75249,13.162893,SJ7,1,-0.002164048,0.745116736,TLX3
11.582521,12.316251,SJ7,1,0.001253973,2.673967929,TLX3
10.351604,12.835053,SJ7,1,-0.000195634,4.412561195,TLX3
12.112033,7.671714,SJ7,1,-0.004758081,-0.682981542,TLX3
10.357012,12.208783,SJ7,1,-0.002011457,1.846669,TLX3
13.200006,8.088317,SJ7,1,-0.003873058,0.559430105,TLX3
10.978645,8.270663,SJ7,1,-0.003705209,0.047055171,TLX3
10.262358,13.567656,SJ7,1,0.003634381,5.866611976,TLX3
10.054362,9.243303,SJ7,1,-8.88E-05,1.587382744,TLX3
10.693119,8.832924,SJ7,1,-0.003873058,-0.199246608,TLX3
12.33463,12.497398,SJ7,1,0.009615918,7.431487472,TLX3
7.5673285,10.7371645,SJ7,1,-0.004513937,-0.120519202,TLX3
11.0527935,13.879452,SJ7,1,0.000765685,6.294545632,TLX3
9.134699,11.577127,SJ7,1,-0.001889385,1.273022002,TLX3
12.341123,11.708861,SJ7,1,-0.001980939,3.097056525,TLX3
10.381701,13.145826,SJ7,1,0.005145024,6.793852494,TLX3
13.10889,11.127463,SJ7,1,0.000155324,4.074571094,TLX3
10.886784,5.220303,SJ7,1,-0.006283984,-0.64850272,TLX3
9.052708,13.698449,SJ7,1,-0.001736795,2.71268868,TLX3
7.3572474,10.038443,SJ7,1,-0.003720468,-0.022072,TLX3
10.724261,13.688946,SJ7,1,-0.001843608,2.12731073,TLX3
10.69654,13.276406,SJ7,1,0.002673062,5.452045403,TLX3
11.071842,12.712823,SJ7,1,-0.001004362,2.297665656,TLX3
10.844039,6.3460984,SJ7,1,-0.005368442,-0.348980577,TLX3
10.866191,12.720659,SJ7,1,6.38E-05,1.572782526,TLX3
11.269163,12.691337,SJ7,1,-0.001736795,2.398527396,TLX3
10.985389,5.4112453,SJ7,1,-0.005429478,-0.658070983,TLX3
11.850155,5.804681,SJ7,1,-0.00556681,0.050205146,TLX3
9.893094,13.384756,SJ7,1,0.002657803,5.384314316,TLX3
9.796282,5.821635,SJ7,1,-0.003750986,0.218143004,TLX3
11.046483,13.633608,SJ7,1,0.002062701,6.459106875,TLX3
10.224619,12.990284,SJ7,1,-0.001782572,6.182554955,TLX3
12.767686,10.580372,SJ7,1,-0.00368995,0.566779592,TLX3
11.103156,7.3606997,SJ7,1,-0.006421315,-1.03897067,TLX3
9.523059,13.528448,SJ7,1,0.001437082,5.308050338,TLX3
9.223358,11.382943,SJ7,1,-0.001309542,1.530775125,TLX3
8.358516,8.948499,SJ7,1,-0.003033812,0.413120582,TLX3
11.281273,13.259598,SJ7,1,0.003115574,2.82139876,TLX3
11.595374,13.504135,SJ7,1,0.001681226,6.496542288,TLX3
8.616181,9.420577,SJ7,1,-0.006818049,-0.278514558,TLX3
12.317955,8.689922,SJ7,1,-0.004605491,0.8240157,TLX3
12.920403,10.805707,SJ7,1,0.000643612,2.594860254,TLX3
8.407625,12.904644,SJ7,1,0.000689389,1.852835259,TLX3
12.154448,13.006172,SJ7,1,0.015597454,4.367760345,TLX3
12.392957,10.141779,SJ7,1,-0.001752054,0.831703547,TLX3
12.365718,10.873227,SJ7,1,-0.002103012,1.640241918,TLX3
10.57037,13.496479,SJ7,1,0.002322105,3.788939665,TLX3
10.929858,13.328285,SJ7,1,0.001864334,3.193628672,TLX3
9.305587,6.739546,SJ7,1,-0.003445805,-0.10600765,TLX3
10.270768,12.963564,SJ7,1,-0.001065398,1.73033466,TLX3
12.209243,12.068856,SJ7,1,-0.000180375,1.70138346,TLX3
8.850523,13.286736,SJ7,1,-0.002164048,1.36342492,TLX3
10.634459,13.582313,SJ7,1,0.00114716,2.49781077,TLX3
12.171009,12.307059,SJ7,1,0.004214224,3.327606696,TLX3
10.807194,6.2338996,SJ7,1,-0.006695977,-0.11749012,TLX3
8.930729,7.1401763,SJ7,1,-0.005063262,-0.327799666,TLX3
7.2317033,10.357223,SJ7,1,-0.00353736,-0.241506445,TLX3
9.290813,13.197689,SJ7,1,-0.000165116,2.542277297,TLX3
12.542104,11.900256,SJ7,1,0.000201101,0.322138971,TLX3
12.278866,11.881019,SJ7,1,-0.002072494,1.7654942,TLX3
12.660726,7.939773,SJ7,1,-0.0025913,1.745125057,TLX3
10.559789,12.872127,SJ7,1,0.001315009,4.364256652,TLX3
9.835141,9.287917,SJ7,1,0.000643612,1.930473688,TLX3
11.428001,8.11931,SJ7,1,-0.005170075,-0.049539114,TLX3
9.48639,7.560405,SJ7,1,-0.006116134,-0.14957822,TLX3
11.127135,6.5139284,SJ7,1,-0.003949353,0.169658945,TLX3
7.5482774,10.139812,SJ7,1,-0.006329761,-0.631859618,TLX3
9.901306,6.3093133,SJ7,1,-0.004895413,-0.287969065,TLX3
10.189139,13.798726,SJ7,1,0.002032183,6.204317668,TLX3
11.65609,8.619411,SJ7,1,-0.002225084,0.580357912,TLX3
11.153888,7.4244843,SJ7,1,-0.00321692,1.015875583,TLX3
8.284763,6.8604116,SJ7,1,-0.004727563,-0.135844158,TLX3
11.908534,9.56823,SJ7,1,0.000277396,1.81809656,TLX3
9.509491,7.16247,SJ7,1,-0.005475255,-0.3855189,TLX3
13.111901,11.1129675,SJ7,1,0.00100983,6.2042484,TLX3
11.309369,13.197442,SJ7,1,-0.00088229,1.428466896,TLX3
11.236959,12.725119,SJ7,1,0.00162019,3.9339972,TLX3
10.983999,12.383449,SJ7,1,-0.001431615,2.350025678,TLX3
10.82768,11.537218,SJ7,1,-5.83E-05,0.970469812,TLX3
12.2972,10.730925,SJ7,1,-0.003964612,0.650271048,TLX3
10.029881,7.0939293,SJ7,1,-0.006161911,-0.543873105,TLX3
11.595729,6.0359716,SJ7,1,-0.005948285,-0.335713216,TLX3
10.461405,6.7994676,SJ7,1,-0.005948285,-0.56775094,TLX3
12.628656,12.298948,SJ7,1,0.011630108,8.8938411,TLX3
8.9100275,7.9164233,SJ7,1,-0.002774409,0.699582912,TLX3
10.849651,8.611153,SJ7,1,-0.005429478,-0.463750182,TLX3
9.04939,13.594041,SJ7,1,-0.000516073,2.92380066,TLX3
10.818584,12.869702,SJ7,1,-0.001736795,1.93081395,TLX3
9.989675,13.553701,SJ7,1,0.002962984,8.80302927,TLX3
10.216713,5.715926,SJ7,1,-0.007107971,-0.049613004,TLX3
13.070936,11.323294,SJ7,1,-0.000287188,2.2015521,TLX3
12.461675,11.686627,SJ7,1,0.000796203,1.71768375,TLX3
12.144195,7.4062915,SJ7,1,-0.004071425,-0.037092978,TLX3
9.809716,12.879515,SJ7,1,-0.002164048,2.169606348,TLX3
8.091211,13.029584,SJ7,1,-0.000958585,1.091673855,TLX3
9.41745,9.335505,SJ7,1,-0.001828349,0.840175055,TLX3
11.126084,12.882044,SJ7,1,0.00100983,4.76971992,TLX3
10.770294,13.040459,SJ7,1,0.000460504,3.204123637,TLX3
11.476653,8.640804,SJ7,1,-0.004025648,0.1644245,TLX3
10.125189,9.852081,SJ7,1,-0.008160843,-1.022030582,TLX3
8.924201,7.5361176,SJ7,1,-0.002881222,0.727075099,TLX3
12.056409,11.110422,SJ7,1,0.0009488,6.214203632,TLX3
12.673516,9.962422,SJ7,1,-0.003232179,1.173952872,TLX3
11.558892,13.529123,SJ7,1,0.001513377,4.499524414,TLX3
13.4533205,9.158595,SJ7,1,-0.001706277,1.238427423,TLX3
11.307682,12.081892,SJ7,1,0.003786971,8.140055472,TLX3
10.485922,5.5820813,SJ7,1,-0.00680279,-1.11503249,TLX3
9.191331,10.8795185,SJ7,1,-0.002316638,1.396451784,TLX3
9.947323,5.876911,SJ7,1,-0.004056166,-0.136959577,TLX3
9.044834,14.068778,SJ7,1,0.012606686,8.45136038,TLX3
12.277722,12.0296545,SJ7,1,0.0010403,3.198276088,TLX3
10.966457,10.560992,SJ7,1,-0.0025913,0.983689056,TLX3
11.69057,13.351594,SJ7,1,0.012621945,7.542238095,TLX3
8.738699,13.652604,SJ7,1,0.001864334,4.408785368,TLX3
13.237278,9.279762,SJ7,1,0.002413659,2.723703,TLX3
10.184578,12.780485,SJ7,1,0.000155324,5.679542286,TLX3
11.588377,12.671928,SJ7,1,0.005648572,4.567889982,TLX3
9.306786,14.219802,SJ7,1,0.003283423,3.17429853,TLX3
10.463739,14.364715,SJ7,1,0.006442042,13.66802548,TLX3
8.238363,13.326358,SJ7,1,-0.000455037,1.23495516,TLX3
8.527387,13.552071,SJ7,1,0.001116642,2.667130975,TLX3
9.839536,13.751011,SJ7,1,0.006930329,10.01940335,TLX3
10.592836,5.8592787,SJ7,1,-0.00368995,0.506924118,TLX3
7.340738,12.145948,SJ7,1,0.091953601,158.3140426,TLX3
9.663771,13.217485,SJ7,1,0.002200033,3.308276817,TLX3
