UMAP1,UMAP2,Group,Sensitivity,Intensity_UpperQuartileIntensity_pBCL2,Intensity_MinIntensityEdge_BCL_2,subtype
6.5110126,-0.684491,SJ49,0,-0.082857797,-0.00389256,TAL1 DP-like
2.778164,2.417013,SJ49,0,-0.052484716,-0.004075668,TAL1 DP-like
3.8077493,0.5406206,SJ49,0,0.067664837,0.002333121,TAL1 DP-like
2.574709,0.10262805,SJ49,0,0.080245887,-0.003709451,TAL1 DP-like
5.07086,-1.8943795,SJ49,0,0.009592806,-0.004075668,TAL1 DP-like
4.0571747,-1.7816362,SJ49,0,0.020640319,-0.004075668,TAL1 DP-like
4.166645,-1.9357431,SJ49,0,0.018797805,-0.004075668,TAL1 DP-like
5.926324,-0.9624732,SJ49,0,-0.097052506,-0.004075668,TAL1 DP-like
2.2533643,-0.75260276,SJ49,0,0.059730118,-0.004075668,TAL1 DP-like
6.505125,-1.0079732,SJ49,0,-0.094511876,-0.004075668,TAL1 DP-like
4.808645,-1.9032084,SJ49,0,-0.03540987,-0.004075668,TAL1 DP-like
5.9755607,-1.1276664,SJ49,0,-0.036020233,-0.004075668,TAL1 DP-like
3.6549704,-1.9227573,SJ49,0,0.007315402,-0.003953596,TAL1 DP-like
3.7617545,-1.1881843,SJ49,0,0.010779177,0.000746183,TAL1 DP-like
6.471809,-1.3119565,SJ49,0,-0.093081343,-0.004075668,TAL1 DP-like
6.043484,-1.8143969,SJ49,0,-0.087649132,-0.004075668,TAL1 DP-like
6.568034,-0.4597759,SJ49,0,-0.063757321,-0.004014668,TAL1 DP-like
5.692066,-0.4513065,SJ49,0,-0.037698726,-0.004075668,TAL1 DP-like
4.2052665,-2.1774735,SJ49,0,-0.016305576,-0.004075668,TAL1 DP-like
5.3816934,-0.16151428,SJ49,0,0.003138227,-0.004014668,TAL1 DP-like
2.7260828,-0.18990551,SJ49,0,0.057868516,-0.003831524,TAL1 DP-like
5.4945674,-1.5607656,SJ49,0,-0.087130325,-0.004075668,TAL1 DP-like
3.1405737,-0.03747429,SJ49,0,0.082206672,-0.004075668,TAL1 DP-like
3.015783,-1.0799571,SJ49,0,0.03383938,-0.004075668,TAL1 DP-like
6.5037065,-0.30202407,SJ49,0,-0.046594734,-0.004075668,TAL1 DP-like
2.1449342,0.7151672,SJ49,0,0.051986185,-0.004075668,TAL1 DP-like
6.277791,-1.5111839,SJ49,0,-0.052938669,-0.004075668,TAL1 DP-like
-1.9974945,3.0067108,SJ49,0,0.457929586,-0.003953596,TAL1 DP-like
6.367446,-1.5668521,SJ49,0,-0.074976514,-0.004075668,TAL1 DP-like
6.54668,-1.1414235,SJ49,0,-0.07407623,-0.003770488,TAL1 DP-like
4.7318344,-2.0563984,SJ49,0,-0.008977423,-0.004075668,TAL1 DP-like
3.886186,0.15672116,SJ49,0,0.044753408,-0.003953596,TAL1 DP-like
5.8473616,-0.5905745,SJ49,0,0.002398168,-0.004075668,TAL1 DP-like
3.6862223,-1.7012023,SJ49,0,0.017798339,-0.004014668,TAL1 DP-like
6.489484,-0.7137779,SJ49,0,-0.058199222,-0.004075668,TAL1 DP-like
1.9305174,-0.6529254,SJ49,0,0.095337046,-0.002610802,TAL1 DP-like
1.9327896,0.4537917,SJ49,0,0.157147554,-0.004075668,TAL1 DP-like
5.198641,-1.2281638,SJ49,0,0.001913702,-0.004014668,TAL1 DP-like
6.0910373,-0.24645624,SJ49,0,-0.017724658,-0.003709451,TAL1 DP-like
4.5112276,-1.82082,SJ49,0,0.001429235,-0.00389256,TAL1 DP-like
5.9157662,-1.740359,SJ49,0,-0.027185256,-0.003831524,TAL1 DP-like
7.211007,-0.19931915,SJ49,0,-0.095179463,-0.004075668,TAL1 DP-like
4.477618,-2.0351672,SJ49,0,-0.011804158,-0.004075668,TAL1 DP-like
3.1689975,-0.7628845,SJ49,0,0.0442842,-0.004075668,TAL1 DP-like
6.3127317,-0.6104077,SJ49,0,-0.017503409,-0.004075668,TAL1 DP-like
5.1721377,-1.3237689,SJ49,0,-0.069082717,-0.004075668,TAL1 DP-like
5.8783054,-0.66586566,SJ49,0,-0.063856507,-0.004075668,TAL1 DP-like
2.8533487,-1.0875106,SJ49,0,0.056113755,-0.004075668,TAL1 DP-like
5.5706954,-1.8295811,SJ49,0,-0.070215697,-0.004075668,TAL1 DP-like
3.013613,1.7895166,SJ49,0,0.070522075,-0.004075668,TAL1 DP-like
6.053384,-0.3950259,SJ49,0,-0.05526186,-0.004014668,TAL1 DP-like
4.7621064,1.7859519,SJ49,0,-0.02027292,7.48E-05,TAL1 DP-like
6.61384,-0.4634725,SJ49,0,-0.070566664,-0.003953596,TAL1 DP-like
4.5805674,-1.6231211,SJ49,0,-0.000665086,-0.004075668,TAL1 DP-like
4.755898,-1.9794285,SJ49,0,-0.043359826,-0.004075668,TAL1 DP-like
6.3551993,-1.4980438,SJ49,0,-0.075792874,-0.004075668,TAL1 DP-like
5.142651,-2.0434132,SJ49,0,-0.041238821,-0.003404271,TAL1 DP-like
0.3796393,0.737607,SJ49,0,0.110477818,-0.004014668,TAL1 DP-like
4.7177577,-1.5102911,SJ49,0,-0.071466933,-0.004075668,TAL1 DP-like
1.709404,2.5788095,SJ49,0,0.103706633,-0.004075668,TAL1 DP-like
5.416629,-0.74353397,SJ49,0,0.008139377,-0.004075668,TAL1 DP-like
6.131516,3.1392615,SJ49,0,-0.054346318,-0.004075668,TAL1 DP-like
5.930726,-1.0527644,SJ49,0,-0.055464035,-0.004075668,TAL1 DP-like
6.4516954,-1.3405279,SJ49,0,-0.090582679,-0.004075668,TAL1 DP-like
5.773096,-0.64718103,SJ49,0,-0.065035264,-0.003038054,TAL1 DP-like
4.946429,-2.0111008,SJ49,0,-0.016061435,-0.004075668,TAL1 DP-like
7.220556,1.1957868,SJ49,0,-0.068953017,-0.001634224,TAL1 DP-like
1.6873649,2.4125936,SJ49,0,0.101585632,-0.004014668,TAL1 DP-like
5.9305997,-1.0456823,SJ49,0,0.005499577,-0.003648415,TAL1 DP-like
4.0587597,-0.27026948,SJ49,0,0.012797189,-0.004075668,TAL1 DP-like
5.5728993,0.6739255,SJ49,0,-0.081011462,-0.004014668,TAL1 DP-like
5.5627565,0.57648855,SJ49,0,-0.073427724,-0.000352467,TAL1 DP-like
2.897008,-1.0432132,SJ49,0,0.088600194,-0.004075668,TAL1 DP-like
5.025395,-1.5053797,SJ49,0,-0.048372405,-0.003709451,TAL1 DP-like
4.4612403,-1.7160469,SJ49,0,0.020590735,-0.004075668,TAL1 DP-like
-0.10000838,1.6078947,SJ49,0,0.205499565,-0.004075668,TAL1 DP-like
3.4722877,-1.3069648,SJ49,0,0.037444328,-0.004075668,TAL1 DP-like
4.558755,-1.7294074,SJ49,0,-0.01656879,-0.004075668,TAL1 DP-like
6.0474453,-1.1329696,SJ49,0,-0.044786538,-0.004075668,TAL1 DP-like
3.6589115,0.05117636,SJ49,0,0.043353384,-0.004075668,TAL1 DP-like
5.4611473,-1.7859852,SJ49,0,0.017218505,-0.003038054,TAL1 DP-like
2.3432732,-0.17000099,SJ49,0,0.047976857,-0.004075668,TAL1 DP-like
4.915347,1.4592097,SJ49,0,-0.01260526,-0.004075668,TAL1 DP-like
3.5622168,-0.13521574,SJ49,0,0.046683674,-0.004075668,TAL1 DP-like
5.6458907,-1.7335054,SJ49,0,-0.03267851,-0.004075668,TAL1 DP-like
4.184743,4.4878316,SJ49,0,-0.026620681,-0.002671838,TAL1 DP-like
4.4122314,-1.9192328,SJ49,0,0.032981073,-0.004075668,TAL1 DP-like
3.076403,-1.3163493,SJ49,0,0.037635063,-0.004075668,TAL1 DP-like
4.808194,-2.0585136,SJ49,0,-0.015512104,-0.004075668,TAL1 DP-like
3.590419,-1.8672682,SJ49,0,0.024218564,-0.004075668,TAL1 DP-like
6.5315895,-0.45970213,SJ49,0,-0.067057083,-0.004075668,TAL1 DP-like
6.38019,-1.0453199,SJ49,0,-0.05501772,-0.004075668,TAL1 DP-like
4.6288233,-2.0196874,SJ49,0,0.01660051,-0.003831524,TAL1 DP-like
3.2190042,-1.5585892,SJ49,0,0.040248183,-0.004014668,TAL1 DP-like
6.26379,-0.16537324,SJ49,0,-0.029435965,-0.003221163,TAL1 DP-like
6.425795,-1.0029302,SJ49,0,-0.068781356,-0.004075668,TAL1 DP-like
5.5759234,-2.075599,SJ49,0,-0.082094843,-0.004075668,TAL1 DP-like
4.8224015,-1.9732478,SJ49,0,-0.017873435,-0.004075668,TAL1 DP-like
5.1446567,-1.4877906,SJ49,0,-0.059866271,-0.004075668,TAL1 DP-like
2.4311814,-0.86709446,SJ49,0,0.036299889,-0.003953596,TAL1 DP-like
5.7830353,-0.97998935,SJ49,0,0.013808106,-0.004075668,TAL1 DP-like
3.2092223,-1.500801,SJ49,0,0.027716701,-0.004075668,TAL1 DP-like
4.7391486,0.9434338,SJ49,0,0.016894249,-0.004075668,TAL1 DP-like
5.1216073,-1.2802771,SJ49,0,0.000795965,-0.00389256,TAL1 DP-like
6.452424,0.22898293,SJ49,0,-0.102343569,-0.004075668,TAL1 DP-like
5.4634776,-2.0353587,SJ49,0,-0.065199296,-0.004075668,TAL1 DP-like
6.192702,-1.2711259,SJ49,0,-0.09157833,-0.004075668,TAL1 DP-like
5.3186364,-1.2802327,SJ49,0,-0.032579328,-0.004075668,TAL1 DP-like
3.342585,-0.05146042,SJ49,0,0.074401682,-0.003953596,TAL1 DP-like
6.109093,-1.112507,SJ49,0,-0.023324723,-0.004075668,TAL1 DP-like
4.8276134,-2.0102863,SJ49,0,-0.033227826,-0.004075668,TAL1 DP-like
3.8895285,-0.8612587,SJ49,0,0.062686568,-0.004075668,TAL1 DP-like
4.9356365,-1.5181056,SJ49,0,0.017622863,-0.004014668,TAL1 DP-like
4.2284365,-1.9376178,SJ49,0,0.004065221,-0.00389256,TAL1 DP-like
6.0133843,-1.4717227,SJ49,0,-0.088877479,-0.004075668,TAL1 DP-like
6.3138385,3.0274336,SJ49,0,-0.090288939,-0.00389256,TAL1 DP-like
3.025491,-0.09035398,SJ49,0,0.064597761,-0.004014668,TAL1 DP-like
5.7820463,-0.50700223,SJ49,0,-0.048593665,-0.004075668,TAL1 DP-like
5.0810437,-1.6072266,SJ49,0,-0.01939934,-0.004075668,TAL1 DP-like
4.841004,-1.4087207,SJ49,0,-0.023538346,-0.004075668,TAL1 DP-like
4.4208026,-1.8714572,SJ49,0,-0.014730076,-0.004075668,TAL1 DP-like
5.8520055,-1.8813108,SJ49,0,-0.063990022,-0.004075668,TAL1 DP-like
1.8621433,1.1855652,SJ49,0,0.150017773,-0.004075668,TAL1 DP-like
3.063381,-0.068433024,SJ49,0,0.04444058,-0.004075668,TAL1 DP-like
5.47284,-1.4904963,SJ49,0,-0.036607707,-0.004014668,TAL1 DP-like
3.4662912,-1.70538,SJ49,0,0.013155786,-0.004075668,TAL1 DP-like
5.3786383,-1.4311454,SJ49,0,0.019782012,-0.004075668,TAL1 DP-like
5.10875,-1.774223,SJ49,0,-0.003907616,-0.004075668,TAL1 DP-like
6.331168,-0.4866225,SJ49,0,-0.000131006,-0.003709451,TAL1 DP-like
5.5462537,-1.3451219,SJ49,0,-0.068430389,-0.004014668,TAL1 DP-like
6.1908236,-1.7605262,SJ49,0,-0.062342043,-0.004075668,TAL1 DP-like
6.257388,-0.49097392,SJ49,0,-0.053487996,-0.004075668,TAL1 DP-like
2.3646786,1.6226835,SJ49,0,0.126709615,-0.004075668,TAL1 DP-like
4.789422,-1.2547153,SJ49,0,0.007162814,-0.000779719,TAL1 DP-like
5.434156,-1.5590338,SJ49,0,0.017123138,-0.004075668,TAL1 DP-like
6.0563173,-0.6575985,SJ49,0,-0.084253999,-0.004014668,TAL1 DP-like
6.615409,-1.0053821,SJ49,0,-0.09466065,-0.003953596,TAL1 DP-like
6.550962,-1.058253,SJ49,0,-0.079859401,-0.004075668,TAL1 DP-like
5.917938,-1.682386,SJ49,0,-0.056745792,-0.004075668,TAL1 DP-like
6.624768,-1.0066596,SJ49,0,-0.110804702,-0.004075668,TAL1 DP-like
6.5602255,-1.1431147,SJ49,0,-0.06744619,-0.004075668,TAL1 DP-like
3.4370928,0.5719602,SJ49,0,0.09972403,-0.004075668,TAL1 DP-like
4.7293835,-1.426175,SJ49,0,0.024268155,-0.004075668,TAL1 DP-like
4.6552987,-1.2993267,SJ49,0,-0.001202966,-0.004075668,TAL1 DP-like
5.6234384,-0.35929504,SJ49,0,0.004122441,-0.004075668,TAL1 DP-like
1.1946348,-0.044749882,SJ49,0,0.098694032,-0.004075668,TAL1 DP-like
5.634077,-1.4736742,SJ49,0,0.01320157,-0.003770488,TAL1 DP-like
5.128532,-1.856051,SJ49,0,-0.021188463,-0.004075668,TAL1 DP-like
5.606026,-1.6793272,SJ49,0,-0.043378888,-0.003770488,TAL1 DP-like
6.1049113,-1.7499014,SJ49,0,-0.095938592,-0.004075668,TAL1 DP-like
3.6589007,-1.852915,SJ49,0,0.021079039,-0.004075668,TAL1 DP-like
4.0590096,-1.9705945,SJ49,0,0.02421475,-0.004075668,TAL1 DP-like
4.141232,-1.8451304,SJ49,0,-0.009103315,-0.004075668,TAL1 DP-like
0.6546926,0.5985041,SJ49,0,0.166180884,-0.004075668,TAL1 DP-like
6.3402786,-1.0556216,SJ49,0,-0.057791038,-0.004075668,TAL1 DP-like
2.603325,-0.897029,SJ49,0,0.045626973,-0.004075668,TAL1 DP-like
5.876739,-1.5077488,SJ49,0,-0.025232101,-0.004075668,TAL1 DP-like
2.041924,1.4925025,SJ49,0,0.176064914,-0.000535575,TAL1 DP-like
6.665524,-1.0868412,SJ49,0,-0.075640286,-0.004075668,TAL1 DP-like
3.0581973,1.3305293,SJ49,0,0.050109324,-0.004075668,TAL1 DP-like
6.461938,-1.393313,SJ49,0,-0.076799965,-0.003038054,TAL1 DP-like
5.995017,-1.2054268,SJ49,0,-0.053728322,-0.004075668,TAL1 DP-like
5.8755736,-0.9362977,SJ49,0,-0.044672097,-0.004075668,TAL1 DP-like
3.2746754,-0.5682404,SJ49,0,0.028357585,-0.004075668,TAL1 DP-like
4.224862,-1.6778075,SJ49,0,0.004248326,-0.004075668,TAL1 DP-like
5.999969,-0.43313223,SJ49,0,-0.110018859,-0.003953596,TAL1 DP-like
6.5353146,-0.7623876,SJ49,0,-0.071238051,-0.004075668,TAL1 DP-like
5.1179767,-1.2181748,SJ49,0,-0.005380119,-0.004075668,TAL1 DP-like
3.9829805,-1.7509214,SJ49,0,-0.014909378,-0.004075668,TAL1 DP-like
6.64368,-0.87501574,SJ49,0,-0.088202278,-0.004075668,TAL1 DP-like
5.5526733,-1.4779496,SJ49,0,-0.057581226,-0.003831524,TAL1 DP-like
1.3874822,0.84877706,SJ49,0,0.09770984,-0.004075668,TAL1 DP-like
1.6699514,-0.09454182,SJ49,0,0.087123883,-0.004075668,TAL1 DP-like
6.269478,-0.40225264,SJ49,0,-0.012780736,-0.002549766,TAL1 DP-like
3.7458282,-1.813316,SJ49,0,0.005549168,-0.004075668,TAL1 DP-like
5.381169,1.0509467,SJ49,0,-0.038576121,-0.004014668,TAL1 DP-like
5.7097754,-1.3484999,SJ49,0,-0.039102549,-0.004075668,TAL1 DP-like
5.638549,0.8072847,SJ49,0,-0.092905859,-0.004075668,TAL1 DP-like
3.5753756,2.1542327,SJ49,0,0.011885469,-0.004075668,TAL1 DP-like
6.6339893,-0.47710443,SJ49,0,-0.062891374,-0.004075668,TAL1 DP-like
2.444567,-0.88084465,SJ49,0,0.073005473,-0.004075668,TAL1 DP-like
2.0525997,-0.38824466,SJ49,0,0.054671769,-0.004075668,TAL1 DP-like
6.083303,-0.9499914,SJ49,0,-0.087900902,-0.004075668,TAL1 DP-like
5.1984425,-1.5041108,SJ49,0,-0.064226533,-0.004075668,TAL1 DP-like
4.0148597,-2.0041285,SJ49,0,-0.007646079,-0.004075668,TAL1 DP-like
4.2069016,-1.8483526,SJ49,0,-0.054453129,-0.003831524,TAL1 DP-like
6.060176,-0.75116605,SJ49,0,-0.109057541,-0.004075668,TAL1 DP-like
5.433456,-1.3762008,SJ49,0,-0.018983538,-0.004014668,TAL1 DP-like
5.129028,-1.921274,SJ49,0,0.009314333,-0.004075668,TAL1 DP-like
3.4799283,-1.2669785,SJ49,0,-0.026613044,-0.004075668,TAL1 DP-like
6.423243,-1.2419076,SJ49,0,-0.034604962,-0.002244585,TAL1 DP-like
5.887373,-0.5151167,SJ49,0,-0.051302145,-0.004075668,TAL1 DP-like
5.6581492,-0.9416648,SJ49,0,-0.019372637,-0.004075668,TAL1 DP-like
3.679485,-0.54974455,SJ49,0,0.024527555,-0.004014668,TAL1 DP-like
3.7085958,1.3616335,SJ49,0,0.047255879,-0.004075668,TAL1 DP-like
6.2593045,-0.36398944,SJ49,0,-0.040544527,-0.004075668,TAL1 DP-like
4.9660454,-2.0077713,SJ49,0,-0.045194714,-0.004075668,TAL1 DP-like
5.15499,-1.8600156,SJ49,0,-0.060419413,-0.00389256,TAL1 DP-like
5.6468368,-0.6319644,SJ49,0,-0.000321741,-0.004075668,TAL1 DP-like
5.65151,-1.2283828,SJ49,0,-0.03884315,-0.004075668,TAL1 DP-like
5.749214,-0.41479692,SJ49,0,-0.00668476,-0.004075668,TAL1 DP-like
4.8386745,-1.1284143,SJ49,0,0.034545129,-0.004075668,TAL1 DP-like
5.5697203,1.8368441,SJ49,0,-0.028619605,-0.004014668,TAL1 DP-like
2.4696176,-0.8758205,SJ49,0,0.016959099,-0.004075668,TAL1 DP-like
3.9810662,-1.4252951,SJ49,0,0.012915437,-0.004075668,TAL1 DP-like
4.7052507,-0.41614532,SJ49,0,0.034285707,-0.004075668,TAL1 DP-like
5.1624484,-1.7276541,SJ49,0,-0.057985591,-0.004075668,TAL1 DP-like
5.749646,-1.7174517,SJ49,0,-0.098002384,-0.00389256,TAL1 DP-like
4.7150445,3.038468,SJ49,0,0.017889892,-0.003953596,TAL1 DP-like
6.3617134,-0.3374076,SJ49,0,-0.034170079,-0.004075668,TAL1 DP-like
5.6644387,-1.5752035,SJ49,0,-0.055475483,-0.004075668,TAL1 DP-like
2.3556454,-0.5735416,SJ49,0,0.02987585,-0.004075668,TAL1 DP-like
4.65803,-1.1208215,SJ49,0,-0.022016267,-0.003465307,TAL1 DP-like
5.7350016,-1.9762555,SJ49,0,-0.080568946,-0.004075668,TAL1 DP-like
3.3951008,-1.6376011,SJ49,0,0.027930324,-0.003709451,TAL1 DP-like
4.7619247,-1.6801927,SJ49,0,-0.007482047,-0.004075668,TAL1 DP-like
2.5346053,-0.7240493,SJ49,0,0.062537794,-0.004075668,TAL1 DP-like
3.3833516,-1.6819541,SJ49,0,0.016901863,-0.004075668,TAL1 DP-like
2.3028152,-0.22575773,SJ49,0,0.02845676,-0.004075668,TAL1 DP-like
3.6203845,0.50452894,SJ49,0,0.092620959,-0.004075668,TAL1 DP-like
5.982401,-1.6563864,SJ49,0,-0.047639976,-0.004075668,TAL1 DP-like
6.115765,-0.52461225,SJ49,0,0.094589365,-0.004075668,TAL1 DP-like
4.772007,0.57835174,SJ49,0,0.057166611,-0.003587379,TAL1 DP-like
6.337729,-0.77630717,SJ49,0,0.006674503,-0.004075668,TAL1 DP-like
4.261772,-1.6061538,SJ49,0,0.010336672,-0.004075668,TAL1 DP-like
4.903487,-1.8818222,SJ49,0,-0.068186248,-0.003404271,TAL1 DP-like
6.0110836,-0.43369988,SJ49,0,-0.072447325,-0.004075668,TAL1 DP-like
3.2959812,0.54171586,SJ49,0,0.068641392,-0.004075668,TAL1 DP-like
5.4818363,-1.8496379,SJ49,0,-0.047556049,-0.003770488,TAL1 DP-like
4.6644115,-1.9649249,SJ49,0,0.006277775,-0.004075668,TAL1 DP-like
3.669961,-1.908531,SJ49,0,0.029761409,-0.004075668,TAL1 DP-like
5.8364067,-1.8598945,SJ49,0,-0.062586183,-0.004075668,TAL1 DP-like
5.9834204,-0.6774082,SJ49,0,-0.061136583,-0.003770488,TAL1 DP-like
3.031804,1.7709738,SJ49,0,0.067557996,-0.00389256,TAL1 DP-like
4.220628,-0.39124238,SJ49,0,0.033950021,-0.003343235,TAL1 DP-like
4.975521,-2.1549673,SJ49,0,-0.037828425,-0.004075668,TAL1 DP-like
3.688797,-1.8615052,SJ49,0,-0.002610608,-0.003953596,TAL1 DP-like
6.691975,-0.3220717,SJ49,0,-0.047006729,-0.004075668,TAL1 DP-like
4.9278083,-1.8792266,SJ49,0,-0.05563189,-0.004075668,TAL1 DP-like
6.0046287,-1.4981608,SJ49,0,-0.044168549,-0.004075668,TAL1 DP-like
4.608301,0.20435508,SJ49,0,0.036666123,-0.004075668,TAL1 DP-like
5.180837,0.3251693,SJ49,0,0.017554199,-0.004075668,TAL1 DP-like
4.7036514,-1.7478052,SJ49,0,-0.02713948,-0.004075668,TAL1 DP-like
0.24617763,0.6583145,SJ49,0,0.147728925,-0.004014668,TAL1 DP-like
5.291712,-1.9291095,SJ49,0,-0.053064565,-0.002610802,TAL1 DP-like
5.8580847,-0.2583159,SJ49,0,-0.06672139,-0.004075668,TAL1 DP-like
4.4798193,-1.6094382,SJ49,0,-0.021558488,-0.004075668,TAL1 DP-like
2.4600751,-0.22566262,SJ49,0,0.091198055,-0.004075668,TAL1 DP-like
4.0018244,-1.928733,SJ49,0,-0.006867866,-0.004075668,TAL1 DP-like
2.9825232,1.1287503,SJ49,0,0.124031638,-0.004075668,TAL1 DP-like
4.970873,-1.5577139,SJ49,0,-0.022363404,-0.004075668,TAL1 DP-like
5.7626896,-1.8157951,SJ49,0,-0.045374016,-0.004075668,TAL1 DP-like
6.3066216,-0.9734275,SJ49,0,-0.087824612,-0.001756297,TAL1 DP-like
5.535938,0.39814693,SJ49,0,-0.028001616,-0.004075668,TAL1 DP-like
5.5680017,-1.7689377,SJ49,0,-0.035230579,-0.003343235,TAL1 DP-like
6.2888527,0.07269337,SJ49,0,-0.068445648,-0.002305621,TAL1 DP-like
5.9419594,-1.5228254,SJ49,0,-0.074797223,-0.004075668,TAL1 DP-like
6.541616,-1.0260959,SJ49,0,-0.086390267,-0.004075668,TAL1 DP-like
2.2292998,1.2541633,SJ49,0,0.176797335,-0.004075668,TAL1 DP-like
3.545846,-1.4419116,SJ49,0,0.043372457,-0.004075668,TAL1 DP-like
3.5499794,0.2522882,SJ49,0,0.028266018,-0.004075668,TAL1 DP-like
1.3499231,0.7572312,SJ49,0,0.183641022,-0.004075668,TAL1 DP-like
3.572573,-0.88173974,SJ49,0,0.079040413,-0.001512152,TAL1 DP-like
5.552085,1.972022,SJ49,0,-0.047945159,-0.004075668,TAL1 DP-like
5.1194525,-0.88862187,SJ49,0,-0.003171376,-0.004075668,TAL1 DP-like
2.4591296,-1.1632186,SJ49,0,0.017340561,-0.004075668,TAL1 DP-like
4.953089,-1.1923704,SJ49,0,0.012305086,-0.004075668,TAL1 DP-like
5.347659,-0.90495014,SJ49,0,-0.022607549,-0.004075668,TAL1 DP-like
5.7963204,-1.7751929,SJ49,0,-0.040559793,-0.004014668,TAL1 DP-like
6.429447,-0.35470223,SJ49,0,-0.047136428,-0.004075668,TAL1 DP-like
3.778746,-1.5936383,SJ49,0,0.00646851,-0.004014668,TAL1 DP-like
5.8538694,-0.678704,SJ49,0,-0.037301994,-0.003770488,TAL1 DP-like
6.347056,-1.5476692,SJ49,0,-0.069777007,-0.004075668,TAL1 DP-like
5.3475165,-0.9833338,SJ49,0,-0.066263618,-0.004075668,TAL1 DP-like
5.614712,-0.99959666,SJ49,0,-0.022500733,-0.004075668,TAL1 DP-like
5.047525,-1.782941,SJ49,0,-0.046732063,-0.00389256,TAL1 DP-like
1.5688238,0.8888906,SJ49,0,0.163079475,-0.002183549,TAL1 DP-like
4.5122027,-2.0223587,SJ49,0,-0.019708338,-0.004075668,TAL1 DP-like
6.112045,-1.5100348,SJ49,0,-0.057119648,-0.004075668,TAL1 DP-like
4.5443444,-1.986431,SJ49,0,-0.045568565,-0.004075668,TAL1 DP-like
5.8697076,-1.6930727,SJ49,0,-0.054743046,-0.004075668,TAL1 DP-like
5.3905272,0.29016516,SJ49,0,-0.071238051,-0.003404271,TAL1 DP-like
6.2089515,-0.4875067,SJ49,0,-0.040720011,-0.004075668,TAL1 DP-like
3.8244529,0.38290834,SJ49,0,0.014807579,-0.004014668,TAL1 DP-like
0.22238956,0.6309554,SJ49,0,0.151101147,-0.004075668,TAL1 DP-like
6.515594,-0.7671956,SJ49,0,-0.068102325,-0.004075668,TAL1 DP-like
6.598853,-0.61406434,SJ49,0,-0.045816521,-0.004075668,TAL1 DP-like
5.0193615,-1.829327,SJ49,0,-0.011132768,-0.004075668,TAL1 DP-like
4.959898,0.09094073,SJ49,0,-0.00184765,-0.004014668,TAL1 DP-like
2.5190759,0.63120633,SJ49,0,0.14678285,-0.004075668,TAL1 DP-like
3.7049274,-1.8800167,SJ49,0,0.011095819,-0.004075668,TAL1 DP-like
4.655762,4.0894403,SJ49,0,-0.04039575,-0.004075668,TAL1 DP-like
4.480241,-1.8758018,SJ49,0,0.012209726,-0.004075668,TAL1 DP-like
6.1938047,-0.183854,SJ49,0,-0.079111705,-0.003343235,TAL1 DP-like
4.3374114,-2.0993168,SJ49,0,-0.001611138,-0.004075668,TAL1 DP-like
4.880676,-0.7339452,SJ49,0,0.006319737,-0.004075668,TAL1 DP-like
1.723996,2.6468353,SJ49,0,0.137429064,-0.004075668,TAL1 DP-like
6.0103345,-0.1170591,SJ49,0,-0.035512874,-0.004075668,TAL1 DP-like
5.0728693,4.192314,SJ49,0,-0.023057694,-0.003343235,TAL1 DP-like
5.7821283,-1.9773607,SJ49,0,-0.068796615,-0.004075668,TAL1 DP-like
5.5553226,-0.816752,SJ49,0,0.023215299,-0.004075668,TAL1 DP-like
4.3545613,-1.8877145,SJ49,0,-0.012399266,-0.004075668,TAL1 DP-like
5.210272,-1.2689586,SJ49,0,-0.025300766,-0.004075668,TAL1 DP-like
6.10995,-1.7724996,SJ49,0,-0.073652799,-0.004075668,TAL1 DP-like
5.454721,-0.34425315,SJ49,0,0.033217577,-0.004075668,TAL1 DP-like
3.7722373,-1.6311513,SJ49,0,-0.010415597,-0.004075668,TAL1 DP-like
6.215742,-0.93573207,SJ49,0,-0.074816296,-0.004075668,TAL1 DP-like
5.8135967,-1.8828853,SJ49,0,-0.077364555,-0.004075668,TAL1 DP-like
4.960735,1.4337814,SJ49,0,0.043883627,0.006483575,TAL1 DP-like
3.3300436,2.1861382,SJ49,0,0.063178664,-0.003587379,TAL1 DP-like
5.360079,-0.96118295,SJ49,0,0.003119146,-0.004075668,TAL1 DP-like
5.358751,1.7248998,SJ49,0,-0.002396973,-0.002122513,TAL1 DP-like
3.470654,-0.36265704,SJ49,0,0.077503083,-0.004014668,TAL1 DP-like
5.49481,-0.534744,SJ49,0,-0.015023823,-0.004014668,TAL1 DP-like
6.3078046,-1.3686203,SJ49,0,-0.04318815,-0.004075668,TAL1 DP-like
0.424631,3.2523441,SJ49,0,0.202951317,-0.003343235,TAL1 DP-like
1.5874639,-0.27407774,SJ49,0,0.058494156,-0.004075668,TAL1 DP-like
5.7871623,-1.1735271,SJ49,0,-0.083052347,-0.003709451,TAL1 DP-like
5.102604,-1.6222197,SJ49,0,-0.029931883,-0.004075668,TAL1 DP-like
6.2883606,0.30056104,SJ49,0,0.018233215,-0.004075668,TAL1 DP-like
5.7217813,-0.7286976,SJ49,0,-0.068521942,-0.004075668,TAL1 DP-like
3.0857387,-1.4031202,SJ49,0,0.074233835,-0.003038054,TAL1 DP-like
6.1798,-0.12226974,SJ49,0,0.053519701,-0.004075668,TAL1 DP-like
3.126503,-1.5515999,SJ49,0,0.046119077,-0.004075668,TAL1 DP-like
6.299884,-0.9518494,SJ49,0,-0.0616859,-0.004075668,TAL1 DP-like
